NAME : SND40C16N7D3T20Sa
NODES : 16
PERIODS : 7
OUTSOURCING : 3300
CAPACITY : 30
COMMODITIES : 40
VEHICLES : 8
SCENARIOS : 20
RELOADCOST : 100
MARGINALTRUCKCOST : 20
COST : 
100	319	392	253	155	391	356	455	414	461	593	576	416	324	301	309
319	100	175	395	177	160	393	355	488	482	418	574	345	326	351	395
392	175	100	192	281	275	206	409	556	557	514	391	583	476	334	595
253	395	192	100	333	144	389	591	340	420	504	426	494	477	569	320
155	177	281	333	100	196	114	600	537	402	432	535	478	344	547	311
391	160	275	144	196	100	220	341	457	471	591	452	348	398	425	555
356	393	206	389	114	220	100	468	403	399	514	464	401	387	328	421
455	355	409	591	600	341	468	100	363	346	545	398	462	317	341	586
414	488	556	340	537	457	403	363	100	422	422	311	459	510	415	567
461	482	557	420	402	471	399	346	422	100	111	289	292	101	178	216
593	418	514	504	432	591	514	545	422	111	100	376	138	147	239	394
576	574	391	426	535	452	464	398	311	289	376	100	123	381	370	159
416	345	583	494	478	348	401	462	459	292	138	123	100	289	350	271
324	326	476	477	344	398	387	317	510	101	147	381	289	100	129	343
301	351	334	569	547	425	328	341	415	178	239	370	350	129	100	223
309	395	595	320	311	555	421	586	567	216	394	159	271	343	223	100

DISTANCE : 
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1

ORIGIN : 																																							
1	1	1	2	2	2	2	2	3	3	4	4	4	4	5	5	5	6	6	6	7	8	9	9	9	9	11	11	12	12	14	14	15	16	16	16	16	16	16	16
DESTINATION :       																																							
5	3	2	5	12	6	4	5	2	4	5	5	1	1	1	3	2	4	1	1	1	1	1	4	11	14	1	3	9	8	8	1	11	1	4	9	2	3	12	15
AVAILABLE :         																																																																																				
1	0	0	0	2	3	3	1	2	5	0	1	2	1	2	3	0	0	1	0	3	4	4	3	1	3	2	0	3	2	2	0	1	0	4	4	0	2	2	2																																													
DELIVERED :         																																																																																				
4	3	6	3	5	0	6	4	4	2	4	4	5	4	4	6	3	2	3	3	5	6	0	0	3	5	5	3	5	6	5	3	5	4	2	1	2	4	4	4																																													
EOF																																							
